countID,weekID,parcode,counttype,countn,parish,date,year,month
1903241,1760/50,MRGW,buried,13,St Margaret Westminster,1760-11-19T00:00:00Z,1760,11
1903242,1760/50,MITF,buried,16,St Martin in the Fields,1760-11-19T00:00:00Z,1760,11
1903243,1760/50,MALS,buried,3,St Mary le Strand,1760-11-19T00:00:00Z,1760,11
1903547,1760/51,CLED,buried,7,St Clement Danes,1760-11-26T00:00:00Z,1760,11
1903548,1760/51,GEHS,buried,12,St George Hanover Square,1760-11-26T00:00:00Z,1760,11
1903549,1760/51,JSFI,buried,11,St James Westminster,1760-11-26T00:00:00Z,1760,11
1903551,1760/51,MRGW,buried,5,St Margaret Westminster,1760-11-26T00:00:00Z,1760,11
1903552,1760/51,MITF,buried,9,St Martin in the Fields,1760-11-26T00:00:00Z,1760,11
1903856,1760/52,ANWS,buried,15,St Anne Soho,1760-12-03T00:00:00Z,1760,12
1903857,1760/52,CLED,buried,9,St Clement Danes,1760-12-03T00:00:00Z,1760,12
1903858,1760/52,GEHS,buried,11,St George Hanover Square,1760-12-03T00:00:00Z,1760,12
1903859,1760/52,JSFI,buried,9,St James Westminster,1760-12-03T00:00:00Z,1760,12
1903860,1760/52,JEVW,buried,5,St John the Evangelist Westminster,1760-12-03T00:00:00Z,1760,12
1903861,1760/52,MRGW,buried,18,St Margaret Westminster,1760-12-03T00:00:00Z,1760,12
1903862,1760/52,MITF,buried,16,St Martin in the Fields,1760-12-03T00:00:00Z,1760,12
1903865,1760/52,PCOV,buried,9,St Paul Covent Garden,1760-12-03T00:00:00Z,1760,12
1904322,1761/01,CLED,buried,6,St Clement Danes,1760-12-10T00:00:00Z,1760,12
1904323,1761/01,GEHS,buried,14,St George Hanover Square,1760-12-10T00:00:00Z,1760,12
1904326,1761/01,MRGW,buried,13,St Margaret Westminster,1760-12-10T00:00:00Z,1760,12
1904327,1761/01,MITF,buried,13,St Martin in the Fields,1760-12-10T00:00:00Z,1760,12
1904631,1761/02,ANWS,buried,14,St Anne Soho,1760-12-17T00:00:00Z,1760,12
1904632,1761/02,CLED,buried,9,St Clement Danes,1760-12-17T00:00:00Z,1760,12
1904633,1761/02,GEHS,buried,14,St George Hanover Square,1760-12-17T00:00:00Z,1760,12
1904634,1761/02,JSFI,buried,11,St James Westminster,1760-12-17T00:00:00Z,1760,12
1904635,1761/02,JEVW,buried,10,St John the Evangelist Westminster,1760-12-17T00:00:00Z,1760,12
1904636,1761/02,MRGW,buried,13,St Margaret Westminster,1760-12-17T00:00:00Z,1760,12
1904637,1761/02,MITF,buried,11,St Martin in the Fields,1760-12-17T00:00:00Z,1760,12
1904638,1761/02,MALS,buried,2,St Mary le Strand,1760-12-17T00:00:00Z,1760,12
1904640,1761/02,PCOV,buried,7,St Paul Covent Garden,1760-12-17T00:00:00Z,1760,12
1904941,1761/03,ANWS,buried,11,St Anne Soho,1760-12-24T00:00:00Z,1760,12
1904942,1761/03,CLED,buried,8,St Clement Danes,1760-12-24T00:00:00Z,1760,12
1904943,1761/03,GEHS,buried,8,St George Hanover Square,1760-12-24T00:00:00Z,1760,12
1904944,1761/03,JSFI,buried,11,St James Westminster,1760-12-24T00:00:00Z,1760,12
1904946,1761/03,MRGW,buried,12,St Margaret Westminster,1760-12-24T00:00:00Z,1760,12
1904947,1761/03,MITF,buried,11,St Martin in the Fields,1760-12-24T00:00:00Z,1760,12
1905252,1761/04,CLED,buried,11,St Clement Danes,1760-12-31T00:00:00Z,1760,12
1905253,1761/04,GEHS,buried,10,St George Hanover Square,1760-12-31T00:00:00Z,1760,12
1905254,1761/04,JSFI,buried,34,St James Westminster,1760-12-31T00:00:00Z,1760,12
1905256,1761/04,MRGW,buried,11,St Margaret Westminster,1760-12-31T00:00:00Z,1760,12
1905257,1761/04,MITF,buried,13,St Martin in the Fields,1760-12-31T00:00:00Z,1760,12
1905258,1761/04,MALS,buried,1,St Mary le Strand,1760-12-31T00:00:00Z,1760,12
1905561,1761/05,ANWS,buried,20,St Anne Soho,1761-01-07T00:00:00Z,1761,1
1905562,1761/05,CLED,buried,7,St Clement Danes,1761-01-07T00:00:00Z,1761,1
1905563,1761/05,GEHS,buried,14,St George Hanover Square,1761-01-07T00:00:00Z,1761,1
1905564,1761/05,JSFI,buried,18,St James Westminster,1761-01-07T00:00:00Z,1761,1
1905565,1761/05,JEVW,buried,11,St John the Evangelist Westminster,1761-01-07T00:00:00Z,1761,1
1905566,1761/05,MRGW,buried,13,St Margaret Westminster,1761-01-07T00:00:00Z,1761,1
1905567,1761/05,MITF,buried,11,St Martin in the Fields,1761-01-07T00:00:00Z,1761,1
1905872,1761/06,CLED,buried,5,St Clement Danes,1761-01-14T00:00:00Z,1761,1
1905873,1761/06,GEHS,buried,14,St George Hanover Square,1761-01-14T00:00:00Z,1761,1
1905874,1761/06,JSFI,buried,13,St James Westminster,1761-01-14T00:00:00Z,1761,1
1905876,1761/06,MRGW,buried,9,St Margaret Westminster,1761-01-14T00:00:00Z,1761,1
1905877,1761/06,MITF,buried,15,St Martin in the Fields,1761-01-14T00:00:00Z,1761,1
1906182,1761/07,CLED,buried,5,St Clement Danes,1761-01-21T00:00:00Z,1761,1
1906183,1761/07,GEHS,buried,16,St George Hanover Square,1761-01-21T00:00:00Z,1761,1
1906184,1761/07,JSFI,buried,19,St James Westminster,1761-01-21T00:00:00Z,1761,1
1906186,1761/07,MRGW,buried,9,St Margaret Westminster,1761-01-21T00:00:00Z,1761,1
1906187,1761/07,MITF,buried,16,St Martin in the Fields,1761-01-21T00:00:00Z,1761,1
1906491,1761/08,ANWS,buried,9,St Anne Soho,1761-01-28T00:00:00Z,1761,1
1906492,1761/08,CLED,buried,9,St Clement Danes,1761-01-28T00:00:00Z,1761,1
1906493,1761/08,GEHS,buried,6,St George Hanover Square,1761-01-28T00:00:00Z,1761,1
1906494,1761/08,JSFI,buried,26,St James Westminster,1761-01-28T00:00:00Z,1761,1
1906495,1761/08,JEVW,buried,13,St John the Evangelist Westminster,1761-01-28T00:00:00Z,1761,1
1906496,1761/08,MRGW,buried,15,St Margaret Westminster,1761-01-28T00:00:00Z,1761,1
1906497,1761/08,MITF,buried,15,St Martin in the Fields,1761-01-28T00:00:00Z,1761,1
1906801,1761/09,ANWS,buried,8,St Anne Soho,1761-02-04T00:00:00Z,1761,2
1906802,1761/09,CLED,buried,7,St Clement Danes,1761-02-04T00:00:00Z,1761,2
1906803,1761/09,GEHS,buried,18,St George Hanover Square,1761-02-04T00:00:00Z,1761,2
1906804,1761/09,JSFI,buried,31,St James Westminster,1761-02-04T00:00:00Z,1761,2
1906805,1761/09,JEVW,buried,8,St John the Evangelist Westminster,1761-02-04T00:00:00Z,1761,2
1906806,1761/09,MRGW,buried,11,St Margaret Westminster,1761-02-04T00:00:00Z,1761,2
1906807,1761/09,MITF,buried,17,St Martin in the Fields,1761-02-04T00:00:00Z,1761,2
1906810,1761/09,PCOV,buried,15,St Paul Covent Garden,1761-02-04T00:00:00Z,1761,2
1907111,1761/10,ANWS,buried,11,St Anne Soho,1761-02-11T00:00:00Z,1761,2
1907112,1761/10,CLED,buried,1,St Clement Danes,1761-02-11T00:00:00Z,1761,2
1907113,1761/10,GEHS,buried,17,St George Hanover Square,1761-02-11T00:00:00Z,1761,2
1907114,1761/10,JSFI,buried,11,St James Westminster,1761-02-11T00:00:00Z,1761,2
1907115,1761/10,JEVW,buried,5,St John the Evangelist Westminster,1761-02-11T00:00:00Z,1761,2
1907116,1761/10,MRGW,buried,14,St Margaret Westminster,1761-02-11T00:00:00Z,1761,2
1907117,1761/10,MITF,buried,14,St Martin in the Fields,1761-02-11T00:00:00Z,1761,2
1907118,1761/10,MALS,buried,2,St Mary le Strand,1761-02-11T00:00:00Z,1761,2
1907422,1761/11,CLED,buried,5,St Clement Danes,1761-02-18T00:00:00Z,1761,2
1907423,1761/11,GEHS,buried,16,St George Hanover Square,1761-02-18T00:00:00Z,1761,2
1907424,1761/11,JSFI,buried,11,St James Westminster,1761-02-18T00:00:00Z,1761,2
1907426,1761/11,MRGW,buried,14,St Margaret Westminster,1761-02-18T00:00:00Z,1761,2
1907427,1761/11,MITF,buried,20,St Martin in the Fields,1761-02-18T00:00:00Z,1761,2
1907732,1761/12,CLED,buried,8,St Clement Danes,1761-02-25T00:00:00Z,1761,2
1907733,1761/12,GEHS,buried,15,St George Hanover Square,1761-02-25T00:00:00Z,1761,2
1907734,1761/12,JSFI,buried,12,St James Westminster,1761-02-25T00:00:00Z,1761,2
1907735,1761/12,JEVW,buried,12,St John the Evangelist Westminster,1761-02-25T00:00:00Z,1761,2
1907736,1761/12,MRGW,buried,17,St Margaret Westminster,1761-02-25T00:00:00Z,1761,2
1907737,1761/12,MITF,buried,19,St Martin in the Fields,1761-02-25T00:00:00Z,1761,2
1907738,1761/12,MALS,buried,2,St Mary le Strand,1761-02-25T00:00:00Z,1761,2
1908041,1761/13,ANWS,buried,11,St Anne Soho,1761-03-04T00:00:00Z,1761,3
1908042,1761/13,CLED,buried,3,St Clement Danes,1761-03-04T00:00:00Z,1761,3
1908043,1761/13,GEHS,buried,14,St George Hanover Square,1761-03-04T00:00:00Z,1761,3
1908044,1761/13,JSFI,buried,13,St James Westminster,1761-03-04T00:00:00Z,1761,3
1908046,1761/13,MRGW,buried,10,St Margaret Westminster,1761-03-04T00:00:00Z,1761,3
1908047,1761/13,MITF,buried,24,St Martin in the Fields,1761-03-04T00:00:00Z,1761,3
1908050,1761/13,PCOV,buried,16,St Paul Covent Garden,1761-03-04T00:00:00Z,1761,3
1908351,1761/14,ANWS,buried,8,St Anne Soho,1761-03-11T00:00:00Z,1761,3
1908352,1761/14,CLED,buried,3,St Clement Danes,1761-03-11T00:00:00Z,1761,3
1908353,1761/14,GEHS,buried,16,St George Hanover Square,1761-03-11T00:00:00Z,1761,3
1908354,1761/14,JSFI,buried,21,St James Westminster,1761-03-11T00:00:00Z,1761,3
1908355,1761/14,JEVW,buried,10,St John the Evangelist Westminster,1761-03-11T00:00:00Z,1761,3
1908356,1761/14,MRGW,buried,8,St Margaret Westminster,1761-03-11T00:00:00Z,1761,3
1908357,1761/14,MITF,buried,14,St Martin in the Fields,1761-03-11T00:00:00Z,1761,3
1908661,1761/15,ANWS,buried,14,St Anne Soho,1761-03-18T00:00:00Z,1761,3
1908662,1761/15,CLED,buried,8,St Clement Danes,1761-03-18T00:00:00Z,1761,3
1908663,1761/15,GEHS,buried,16,St George Hanover Square,1761-03-18T00:00:00Z,1761,3
1908664,1761/15,JSFI,buried,26,St James Westminster,1761-03-18T00:00:00Z,1761,3
1908666,1761/15,MRGW,buried,13,St Margaret Westminster,1761-03-18T00:00:00Z,1761,3
1908667,1761/15,MITF,buried,12,St Martin in the Fields,1761-03-18T00:00:00Z,1761,3
1908972,1761/16,CLED,buried,2,St Clement Danes,1761-03-25T00:00:00Z,1761,3
1908973,1761/16,GEHS,buried,16,St George Hanover Square,1761-03-25T00:00:00Z,1761,3
1908974,1761/16,JSFI,buried,19,St James Westminster,1761-03-25T00:00:00Z,1761,3
1908975,1761/16,JEVW,buried,12,St John the Evangelist Westminster,1761-03-25T00:00:00Z,1761,3
1908976,1761/16,MRGW,buried,9,St Margaret Westminster,1761-03-25T00:00:00Z,1761,3
1908977,1761/16,MITF,buried,22,St Martin in the Fields,1761-03-25T00:00:00Z,1761,3
1909282,1761/17,CLED,buried,4,St Clement Danes,1761-04-01T00:00:00Z,1761,4
1909283,1761/17,GEHS,buried,21,St George Hanover Square,1761-04-01T00:00:00Z,1761,4
1909284,1761/17,JSFI,buried,21,St James Westminster,1761-04-01T00:00:00Z,1761,4
1909286,1761/17,MRGW,buried,25,St Margaret Westminster,1761-04-01T00:00:00Z,1761,4
1909287,1761/17,MITF,buried,16,St Martin in the Fields,1761-04-01T00:00:00Z,1761,4
1909288,1761/17,MALS,buried,4,St Mary le Strand,1761-04-01T00:00:00Z,1761,4
1909591,1761/18,ANWS,buried,15,St Anne Soho,1761-04-08T00:00:00Z,1761,4
1909592,1761/18,CLED,buried,5,St Clement Danes,1761-04-08T00:00:00Z,1761,4
1909593,1761/18,GEHS,buried,20,St George Hanover Square,1761-04-08T00:00:00Z,1761,4
1909594,1761/18,JSFI,buried,25,St James Westminster,1761-04-08T00:00:00Z,1761,4
1909596,1761/18,MRGW,buried,15,St Margaret Westminster,1761-04-08T00:00:00Z,1761,4
1909597,1761/18,MITF,buried,17,St Martin in the Fields,1761-04-08T00:00:00Z,1761,4
1909598,1761/18,MALS,buried,4,St Mary le Strand,1761-04-08T00:00:00Z,1761,4
1909901,1761/19,ANWS,buried,12,St Anne Soho,1761-04-15T00:00:00Z,1761,4
1909902,1761/19,CLED,buried,4,St Clement Danes,1761-04-15T00:00:00Z,1761,4
1909903,1761/19,GEHS,buried,18,St George Hanover Square,1761-04-15T00:00:00Z,1761,4
1909904,1761/19,JSFI,buried,9,St James Westminster,1761-04-15T00:00:00Z,1761,4
1909905,1761/19,JEVW,buried,7,St John the Evangelist Westminster,1761-04-15T00:00:00Z,1761,4
1909906,1761/19,MRGW,buried,19,St Margaret Westminster,1761-04-15T00:00:00Z,1761,4
1909907,1761/19,MITF,buried,16,St Martin in the Fields,1761-04-15T00:00:00Z,1761,4
1909910,1761/19,PCOV,buried,8,St Paul Covent Garden,1761-04-15T00:00:00Z,1761,4
1910212,1761/20,CLED,buried,4,St Clement Danes,1761-04-22T00:00:00Z,1761,4
1910213,1761/20,GEHS,buried,21,St George Hanover Square,1761-04-22T00:00:00Z,1761,4
1910214,1761/20,JSFI,buried,22,St James Westminster,1761-04-22T00:00:00Z,1761,4
1910216,1761/20,MRGW,buried,12,St Margaret Westminster,1761-04-22T00:00:00Z,1761,4
1910217,1761/20,MITF,buried,11,St Martin in the Fields,1761-04-22T00:00:00Z,1761,4
1910521,1761/21,ANWS,buried,21,St Anne Soho,1761-04-29T00:00:00Z,1761,4
1910522,1761/21,CLED,buried,8,St Clement Danes,1761-04-29T00:00:00Z,1761,4
1910523,1761/21,GEHS,buried,22,St George Hanover Square,1761-04-29T00:00:00Z,1761,4
1910524,1761/21,JSFI,buried,17,St James Westminster,1761-04-29T00:00:00Z,1761,4
1910526,1761/21,MRGW,buried,15,St Margaret Westminster,1761-04-29T00:00:00Z,1761,4
1910527,1761/21,MITF,buried,21,St Martin in the Fields,1761-04-29T00:00:00Z,1761,4
1910831,1761/22,ANWS,buried,14,St Anne Soho,1761-05-06T00:00:00Z,1761,5
1910832,1761/22,CLED,buried,2,St Clement Danes,1761-05-06T00:00:00Z,1761,5
1910833,1761/22,GEHS,buried,20,St George Hanover Square,1761-05-06T00:00:00Z,1761,5
1910834,1761/22,JSFI,buried,16,St James Westminster,1761-05-06T00:00:00Z,1761,5
1910835,1761/22,JEVW,buried,9,St John the Evangelist Westminster,1761-05-06T00:00:00Z,1761,5
1910836,1761/22,MRGW,buried,11,St Margaret Westminster,1761-05-06T00:00:00Z,1761,5
1910837,1761/22,MITF,buried,7,St Martin in the Fields,1761-05-06T00:00:00Z,1761,5
1911142,1761/23,CLED,buried,10,St Clement Danes,1761-05-13T00:00:00Z,1761,5
1911143,1761/23,GEHS,buried,19,St George Hanover Square,1761-05-13T00:00:00Z,1761,5
1911144,1761/23,JSFI,buried,14,St James Westminster,1761-05-13T00:00:00Z,1761,5
1911146,1761/23,MRGW,buried,15,St Margaret Westminster,1761-05-13T00:00:00Z,1761,5
1911147,1761/23,MITF,buried,24,St Martin in the Fields,1761-05-13T00:00:00Z,1761,5
1911150,1761/23,PCOV,buried,6,St Paul Covent Garden,1761-05-13T00:00:00Z,1761,5
1911452,1761/24,CLED,buried,9,St Clement Danes,1761-05-20T00:00:00Z,1761,5
1911453,1761/24,GEHS,buried,24,St George Hanover Square,1761-05-20T00:00:00Z,1761,5
1911454,1761/24,JSFI,buried,13,St James Westminster,1761-05-20T00:00:00Z,1761,5
1911455,1761/24,JEVW,buried,8,St John the Evangelist Westminster,1761-05-20T00:00:00Z,1761,5
1911456,1761/24,MRGW,buried,19,St Margaret Westminster,1761-05-20T00:00:00Z,1761,5
1911457,1761/24,MITF,buried,23,St Martin in the Fields,1761-05-20T00:00:00Z,1761,5
1911761,1761/25,ANWS,buried,10,St Anne Soho,1761-05-27T00:00:00Z,1761,5
1911762,1761/25,CLED,buried,5,St Clement Danes,1761-05-27T00:00:00Z,1761,5
1911763,1761/25,GEHS,buried,20,St George Hanover Square,1761-05-27T00:00:00Z,1761,5
1911764,1761/25,JSFI,buried,22,St James Westminster,1761-05-27T00:00:00Z,1761,5
1911766,1761/25,MRGW,buried,10,St Margaret Westminster,1761-05-27T00:00:00Z,1761,5
1911767,1761/25,MITF,buried,14,St Martin in the Fields,1761-05-27T00:00:00Z,1761,5
1911768,1761/25,MALS,buried,4,St Mary le Strand,1761-05-27T00:00:00Z,1761,5
1912071,1761/26,ANWS,buried,11,St Anne Soho,1761-06-03T00:00:00Z,1761,6
1912072,1761/26,CLED,buried,8,St Clement Danes,1761-06-03T00:00:00Z,1761,6
1912073,1761/26,GEHS,buried,11,St George Hanover Square,1761-06-03T00:00:00Z,1761,6
1912074,1761/26,JSFI,buried,18,St James Westminster,1761-06-03T00:00:00Z,1761,6
1912076,1761/26,MRGW,buried,18,St Margaret Westminster,1761-06-03T00:00:00Z,1761,6
1912077,1761/26,MITF,buried,16,St Martin in the Fields,1761-06-03T00:00:00Z,1761,6
1912382,1761/27,CLED,buried,8,St Clement Danes,1761-06-10T00:00:00Z,1761,6
1912383,1761/27,GEHS,buried,18,St George Hanover Square,1761-06-10T00:00:00Z,1761,6
1912384,1761/27,JSFI,buried,16,St James Westminster,1761-06-10T00:00:00Z,1761,6
1912385,1761/27,JEVW,buried,7,St John the Evangelist Westminster,1761-06-10T00:00:00Z,1761,6
1912386,1761/27,MRGW,buried,24,St Margaret Westminster,1761-06-10T00:00:00Z,1761,6
1912387,1761/27,MITF,buried,16,St Martin in the Fields,1761-06-10T00:00:00Z,1761,6
1912388,1761/27,MALS,buried,3,St Mary le Strand,1761-06-10T00:00:00Z,1761,6
1912692,1761/28,CLED,buried,8,St Clement Danes,1761-06-17T00:00:00Z,1761,6
1912693,1761/28,GEHS,buried,14,St George Hanover Square,1761-06-17T00:00:00Z,1761,6
1912694,1761/28,JSFI,buried,11,St James Westminster,1761-06-17T00:00:00Z,1761,6
1912696,1761/28,MRGW,buried,17,St Margaret Westminster,1761-06-17T00:00:00Z,1761,6
1912697,1761/28,MITF,buried,14,St Martin in the Fields,1761-06-17T00:00:00Z,1761,6
1913001,1761/29,ANWS,buried,12,St Anne Soho,1761-06-24T00:00:00Z,1761,6
1913002,1761/29,CLED,buried,9,St Clement Danes,1761-06-24T00:00:00Z,1761,6
1913003,1761/29,GEHS,buried,17,St George Hanover Square,1761-06-24T00:00:00Z,1761,6
1913004,1761/29,JSFI,buried,14,St James Westminster,1761-06-24T00:00:00Z,1761,6
1913005,1761/29,JEVW,buried,8,St John the Evangelist Westminster,1761-06-24T00:00:00Z,1761,6
1913006,1761/29,MRGW,buried,17,St Margaret Westminster,1761-06-24T00:00:00Z,1761,6
1913007,1761/29,MITF,buried,17,St Martin in the Fields,1761-06-24T00:00:00Z,1761,6
1913008,1761/29,MALS,buried,3,St Mary le Strand,1761-06-24T00:00:00Z,1761,6
1913010,1761/29,PCOV,buried,6,St Paul Covent Garden,1761-06-24T00:00:00Z,1761,6
1913312,1761/30,CLED,buried,2,St Clement Danes,1761-07-01T00:00:00Z,1761,7
1913313,1761/30,GEHS,buried,16,St George Hanover Square,1761-07-01T00:00:00Z,1761,7
1913314,1761/30,JSFI,buried,8,St James Westminster,1761-07-01T00:00:00Z,1761,7
1913316,1761/30,MRGW,buried,10,St Margaret Westminster,1761-07-01T00:00:00Z,1761,7
1913317,1761/30,MITF,buried,11,St Martin in the Fields,1761-07-01T00:00:00Z,1761,7
1913621,1761/31,ANWS,buried,12,St Anne Soho,1761-07-08T00:00:00Z,1761,7
1913622,1761/31,CLED,buried,6,St Clement Danes,1761-07-08T00:00:00Z,1761,7
1913623,1761/31,GEHS,buried,14,St George Hanover Square,1761-07-08T00:00:00Z,1761,7
1913624,1761/31,JSFI,buried,17,St James Westminster,1761-07-08T00:00:00Z,1761,7
1913626,1761/31,MRGW,buried,10,St Margaret Westminster,1761-07-08T00:00:00Z,1761,7
1913627,1761/31,MITF,buried,8,St Martin in the Fields,1761-07-08T00:00:00Z,1761,7
1913931,1761/32,ANWS,buried,11,St Anne Soho,1761-07-15T00:00:00Z,1761,7
1913932,1761/32,CLED,buried,5,St Clement Danes,1761-07-15T00:00:00Z,1761,7
1913933,1761/32,GEHS,buried,15,St George Hanover Square,1761-07-15T00:00:00Z,1761,7
1913934,1761/32,JSFI,buried,7,St James Westminster,1761-07-15T00:00:00Z,1761,7
1913936,1761/32,MRGW,buried,14,St Margaret Westminster,1761-07-15T00:00:00Z,1761,7
1913937,1761/32,MITF,buried,11,St Martin in the Fields,1761-07-15T00:00:00Z,1761,7
1914242,1761/33,CLED,buried,6,St Clement Danes,1761-07-22T00:00:00Z,1761,7
1914243,1761/33,GEHS,buried,15,St George Hanover Square,1761-07-22T00:00:00Z,1761,7
1914244,1761/33,JSFI,buried,16,St James Westminster,1761-07-22T00:00:00Z,1761,7
1914245,1761/33,JEVW,buried,11,St John the Evangelist Westminster,1761-07-22T00:00:00Z,1761,7
1914247,1761/33,MITF,buried,10,St Martin in the Fields,1761-07-22T00:00:00Z,1761,7
1914248,1761/33,MALS,buried,5,St Mary le Strand,1761-07-22T00:00:00Z,1761,7
1914551,1761/34,ANWS,buried,13,St Anne Soho,1761-07-29T00:00:00Z,1761,7
1914553,1761/34,GEHS,buried,16,St George Hanover Square,1761-07-29T00:00:00Z,1761,7
1914554,1761/34,JSFI,buried,15,St James Westminster,1761-07-29T00:00:00Z,1761,7
1914556,1761/34,MRGW,buried,15,St Margaret Westminster,1761-07-29T00:00:00Z,1761,7
1914557,1761/34,MITF,buried,20,St Martin in the Fields,1761-07-29T00:00:00Z,1761,7
1914560,1761/34,PCOV,buried,11,St Paul Covent Garden,1761-07-29T00:00:00Z,1761,7
1914862,1761/35,CLED,buried,6,St Clement Danes,1761-08-05T00:00:00Z,1761,8
1914863,1761/35,GEHS,buried,14,St George Hanover Square,1761-08-05T00:00:00Z,1761,8
1914864,1761/35,JSFI,buried,11,St James Westminster,1761-08-05T00:00:00Z,1761,8
1914866,1761/35,MRGW,buried,9,St Margaret Westminster,1761-08-05T00:00:00Z,1761,8
1914867,1761/35,MITF,buried,18,St Martin in the Fields,1761-08-05T00:00:00Z,1761,8
1915171,1761/36,ANWS,buried,8,St Anne Soho,1761-08-12T00:00:00Z,1761,8
1915172,1761/36,CLED,buried,1,St Clement Danes,1761-08-12T00:00:00Z,1761,8
1915173,1761/36,GEHS,buried,12,St George Hanover Square,1761-08-12T00:00:00Z,1761,8
1915174,1761/36,JSFI,buried,12,St James Westminster,1761-08-12T00:00:00Z,1761,8
1915175,1761/36,JEVW,buried,6,St John the Evangelist Westminster,1761-08-12T00:00:00Z,1761,8
1915176,1761/36,MRGW,buried,15,St Margaret Westminster,1761-08-12T00:00:00Z,1761,8
1915177,1761/36,MITF,buried,9,St Martin in the Fields,1761-08-12T00:00:00Z,1761,8
1915482,1761/37,CLED,buried,4,St Clement Danes,1761-08-19T00:00:00Z,1761,8
1915483,1761/37,GEHS,buried,10,St George Hanover Square,1761-08-19T00:00:00Z,1761,8
1915484,1761/37,JSFI,buried,12,St James Westminster,1761-08-19T00:00:00Z,1761,8
1915486,1761/37,MRGW,buried,13,St Margaret Westminster,1761-08-19T00:00:00Z,1761,8
1915487,1761/37,MITF,buried,11,St Martin in the Fields,1761-08-19T00:00:00Z,1761,8
1915490,1761/37,PCOV,buried,6,St Paul Covent Garden,1761-08-19T00:00:00Z,1761,8
1915792,1761/38,CLED,buried,5,St Clement Danes,1761-08-26T00:00:00Z,1761,8
1915793,1761/38,GEHS,buried,8,St George Hanover Square,1761-08-26T00:00:00Z,1761,8
1915794,1761/38,JSFI,buried,11,St James Westminster,1761-08-26T00:00:00Z,1761,8
1915795,1761/38,JEVW,buried,7,St John the Evangelist Westminster,1761-08-26T00:00:00Z,1761,8
1915796,1761/38,MRGW,buried,19,St Margaret Westminster,1761-08-26T00:00:00Z,1761,8
1915797,1761/38,MITF,buried,18,St Martin in the Fields,1761-08-26T00:00:00Z,1761,8
1916102,1761/39,CLED,buried,5,St Clement Danes,1761-09-02T00:00:00Z,1761,9
1916103,1761/39,GEHS,buried,11,St George Hanover Square,1761-09-02T00:00:00Z,1761,9
1916106,1761/39,MRGW,buried,15,St Margaret Westminster,1761-09-02T00:00:00Z,1761,9
1916107,1761/39,MITF,buried,19,St Martin in the Fields,1761-09-02T00:00:00Z,1761,9
1916108,1761/39,MALS,buried,4,St Mary le Strand,1761-09-02T00:00:00Z,1761,9
1916411,1761/40,ANWS,buried,20,St Anne Soho,1761-09-09T00:00:00Z,1761,9
